,text,toxic,severe_toxic,obscene,threat,insult,identity_hate
438,"Appeal to every segments, groups in #Delhi, please stop violenceðŸ™
Violence can't give us anything but take away eveâ€¦ https://t.co/KyuMhqrKkZ",0.0,0.0,0.0,0.0,0.0,0.0
439,"RT @GauravPandhi: How many Politicians &amp; political activists (Hindu or Muslim) injured or killed in #DelhiRiots? None.

How many rich or ecâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
440,@GhoshAmitav #ArrestTahirHussain @msisodia    @ArvindKejriwal  What he @AamAadmiParty AAP corporator  Tahir Hussainâ€¦ https://t.co/XhmLiJ87RM,0.0,0.0,0.0,0.0,0.0,0.0
441,"RT @ThePeopleOfIN: Kardampuri area completely set ablaze. Violence is soaring high. No police or help available  

#DelhiBurning #DelhiRiotâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
442,"RT @DilliDurAst: I Would've Arrested Anurag Thakur, Kapil Mishra: Ex Delhi Top Cop Ajay Raj Sharma on Riots https://t.co/AhMGhP2OFq",0.0,0.0,0.0,0.0,0.0,0.0
443,"RT @mvmeet: After the brutal murder of Ankit Sharma

None of the below celebrities got scared:

* Aamir Khan's wife
* Javed Akhtar
* Naseerâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
444,"RT @SwamiGeetika: This is how Tahir Hussain and his goons orchestrated and executed the #DelhiRiots2020 
The murder of IB Officer Ankit Shaâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
445,Latest: Arvind Kejriwal hints at â€˜outsidersâ€™ roleâ€™ in violence; mobs pelt stones in Maujpur Delhi https://t.co/rmznX5q2EK,0.0,0.0,0.0,0.0,0.0,0.0
446,"RT @OpIndia_com: AAP leader Tahir Hussainâ€™s goons attacked him, says family of IB officer murdered in Delhi riots
https://t.co/DuIgBfA5F3",0.0,0.0,0.0,0.0,0.0,0.0
447,@Hudzaifa1453 @aktivis02 @kafila1924_ @ironhide_id @opposite6890 Only Khilafah will save the Muslims all the worldâ€¦ https://t.co/6kWn2Jk2Xg,1.0,0.0,0.0,0.0,0.0,0.0
448,RT @JayendraSurve: #Kejriwal_Is_A_Sanke Where did Kejriwal go?  Why are you sitting in hiding?  Tell us how long this Delhi will keep burniâ€¦,1.0,0.0,0.0,0.0,1.0,0.0
449,"RT @TimesNow: Not just â€˜petrol bombsâ€™, but â€˜acid packetsâ€™ also found on @AamAadmiParty neta @tahirhussainaapâ€™s terrace. | #DelhiRiotTruthâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
450,"@kshazia210 @RanaAyyub Shazia,

No tears for ANKIT SHARMA ?",0.0,0.0,0.0,0.0,0.0,0.0
451,"RT @amitmalviya: After AAP corporator Mohammed Tahir Hussain, several eye witness have spoken about the role of AAP MLA Haji Yunus, in leadâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
452,"RT @omprasad_14: This is at Rajeev Chowk Metro Station, the busiest interchange station on Delhi Metro. No FIR against Anurag Thakur and Kaâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
453,RT @ShefVaidya: Slain IN officer Ankit Sharmaâ€™s mother clearly says who ya responsible for her sonâ€™s death. Maybe thatâ€™s why rabid Jehadansâ€¦,1.0,0.0,0.0,0.0,0.0,0.0
454,RT @gauravkapur: Delhi burns while politicians play politics. Disappointed with all of them #DelhiRiots,0.0,0.0,0.0,0.0,0.0,0.0
455,"@Kymorewasi @BDUTT @DelhiPolice have detained 33 year old Shahrukh, a resident of Shahdara area in North East Delhiâ€¦ https://t.co/fQBkQJt5Dj",0.0,0.0,0.0,0.0,0.0,0.0
456,RT @abhishekangad: Intelligence Bureau Security Assistant Ankit Sharma's body recovered Wednesday afternoon. His body was pulled out from Câ€¦,0.0,0.0,0.0,0.0,0.0,0.0
457,"RT @ugtunga: Architects of Delhi Riots

Sharjeel   : Planned
Kejri          : Helped
Swara       : Tweeted Rumours
Congress : Political touâ€¦",1.0,0.0,0.0,0.0,1.0,0.0
458,RT @hemirdesai: Delhi anti-Hindu riots which were triggered in name of #CAA  to unfinished agenda of Ghazwa-e-Hind. Jihadis have targeted sâ€¦,1.0,1.0,0.0,0.0,0.0,1.0
459,RT @ARanganathan72: Please do not circulate or publish the hospital list of the deceased in the #DelhiRiots. It contains the addresses of tâ€¦,0.0,0.0,0.0,0.0,0.0,0.0
460,RT @jgopikrishnan70: @maryashakil @utkarsh_aanand Previous day HC (Justice Muralidhar) on Harsh Mander's petition ordered FIR on Kapil Mishâ€¦,0.0,0.0,0.0,0.0,0.0,0.0
461,"RT @puntinational: 2 unrelated News today : 

- Delhi Police has been given *4 weeksâ€™ time* to merely respond whether Hate speeches of Kapiâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
462,"RT @vijaita: Read this piece by Shishir Gupta of Hindustan Times----
On Feb 23, Soon after pro-CAA rally was organised by BJP leader Kapilâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
463,RT @ndtv: #Update | The police have taken control of the situation at Maujpur near #Jaffrabad in N-E Delhi. Violence in the area has stoppeâ€¦,0.0,0.0,0.0,0.0,0.0,0.0
464,@PreetiChoudhry Thanks! Please also share the clips which are edited out when Rajdeep Sardesai and your crew were aâ€¦ https://t.co/JbN8iTgASE,1.0,0.0,0.0,0.0,1.0,0.0
465,"RT @choga_don: Dr Narang
Ramalingam
Jitu Mohan
Dhruv Tyagi
Bharat Yadav
Ankit Saxena
Hina Talreza
Vikash yadav
Kiran Kumari
Chandan Gupta
Bâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
466,"#DelhiRiotTruth #Delhigenocide #DelhiViolance #DelhiRiot2020 

Workers of fascist government don't even spare journâ€¦ https://t.co/kjw8lE9wfI",1.0,0.0,0.0,0.0,0.0,0.0
467,RT @rajshekharTOI: Mayhem. Total anarchy. #NortheastDelhi #Jafrabad https://t.co/ACxeDEL0nT,0.0,0.0,0.0,0.0,0.0,0.0
468,"Hoff is playing against the Proteas, 
Watson and Tahir playing against each other in PSLV and #Yellove ðŸ’› everywhereâ€¦ https://t.co/3akKK5NNga",0.0,0.0,0.0,0.0,0.0,0.0
469,RT @AxiJ5: This poor 19yr old  â€œVivekâ€ was attacked in his own shop by looting rioters who  rammed a portion of drill machine bit in his heâ€¦,0.0,0.0,0.0,0.0,0.0,0.0
470,"Earlier it was shaheen bagh 

Now jhafrabad and maujpur 

Next they will in your home. https://t.co/7iTv6dRSWJ",1.0,1.0,0.0,0.0,0.0,1.0
471,"RT @Suyash75: After terrorist Sahrukh who fired shots, fled, now Terrorist murderer Tahir Hussain also flees as per @republic.
Not sure whaâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
472,RT @saahilmenghani: @kaushikrj6 @anuragkashyap72 @Mdzeeshanayyub @sushant_says @ReallySwara It's correct that the truck has been unloaded iâ€¦,0.0,0.0,0.0,0.0,0.0,0.0
473,"RT @TheAhmedShariff: Anyone with a modicum of decency: What can I do/say to defuse the violence?

Comedians: What post/tweet/video/graphicâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
474,"RT @SwamiGeetika: This is how mob during riots ransacked the shops, 

Most stringent action should be taken against those behind this abomiâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
475,"RT @KiranKS: From Jaffrabad, UP border is 3 km.
From Maujpur, 3km
From Seelampur, 2.5 km
From Babarpur 1.5 km
From Mustafabad 500 meters.
Sâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
476,RT @kunalkamra88: If someone from the AAP could make petrol bombs &amp; store ammunition with the intent of killing innocent people heâ€™d be recâ€¦,0.0,0.0,0.0,0.0,0.0,0.0
477,RT @NrcProtest: ALERT : WATCH : Right wing goons are literally bringing in stones in truck to throw at protestors at Maujpur metro. pleaseâ€¦,0.0,0.0,0.0,0.0,0.0,0.0
478,"The Oaktel Aroma Hotel and Resort in Nainital by Leisure Hotels, is among the best luxury and heritage hotels in Naâ€¦ https://t.co/LGpwIT5235",0.0,0.0,0.0,0.0,0.0,0.0
479,"RT @AdvSanwar: Disturbing news coming in from Maujpur, where pro-CAA protestors could be seen and heard cheering and sloganeering just as aâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
480,RT @BDUTT: At #Mojo we brought you the story of Mujibur Rehman who was saved by his Hindu neighbour Sanjiv. We spent 24 hours looking for Sâ€¦,0.0,0.0,0.0,0.0,0.0,0.0
481,"@Javedakhtarjadu Hey #UrbanJihadi from #TukdeTukdeGang
See who is calling for Mob Mobilisation at #Jafrabadâ€¦ https://t.co/31HakKMHFb",1.0,0.0,0.0,0.0,0.0,1.0
482,"@ANI Get ready for Action against #Radical_Islamic_Terrorist 

#DelhiRiots #DelhiBurning https://t.co/Z6V1M1L2J6",1.0,0.0,0.0,0.0,0.0,1.0
483,RT @panky101: AAP MLA Tahir Hussain's role suspected behind lynching of IB officer Ankit Sharma... Police to question him https://t.co/Sobhâ€¦,0.0,0.0,0.0,0.0,0.0,0.0
484,@SahilPatel2020 @GautamGambhir @ArvindKejriwal Ankit Sharma matters. Others too. Road blockers and SC judges whoseâ€¦ https://t.co/i8fw3QKeMP,0.0,0.0,0.0,0.0,0.0,0.0
485,"RT @ShaheenBagh_: HIGH ALERT : #MAUJPUR

People from Maujpurâ€™s Ambedkar Basti &amp; Baburpur Said rioters hv again started attacking homes &amp; thâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
486,"RT @MeghUpdates: Same Modus operandi 
Pic 1 &amp; 2 : Sling shot from #DelhiRiots #AntiHinduDelhiRiots2020
Pic 2 &amp; 3: Sling shot from Syrian Waâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
487,"RT @SadhguruJV: Whatever the issues there are Peaceful and Democratic ways to settle them. There are big fights for India against Poverty,â€¦",0.0,0.0,0.0,0.0,0.0,0.0
488,"RT @teeepu_76: Jaisa maa ka lavda @narendramodi
Waisi madar chaud @DelhiPolice  

#DelhiBurning",1.0,1.0,1.0,0.0,0.0,0.0
489,RT @nisheethsharan: Sources confirm that AAP councillor Tahir Hussainâ€™s name emerging prominently in the investigations of planning and exeâ€¦,0.0,0.0,0.0,0.0,0.0,0.0
490,RT @sarkarshanta: #BREAKING Supreme court to take up matter of violence in North East Delhi Tomorrow. Time for some action. Time for some hâ€¦,0.0,0.0,0.0,0.0,0.0,0.0
491,RT @deepbaazigar: #ShootAtSight #KapilMishra #GautamGambhir #AshokNagar #LaxmiNagar #Chandbagh #Arrest_Kapil_Mishra #DelhiRiots #DelhiBurniâ€¦,1.0,0.0,0.0,0.0,0.0,0.0
492,"RT @rahulpandita: Here is a resident of Moonga Nagar who saw it all on Monday and Tuesday. The IB sleuth Ankit Sharma was dragged by a mob,â€¦",0.0,0.0,0.0,0.0,0.0,0.0
493,"RT @SaketGokhale: I am NOT a fan of Tahir Hussainâ€™s party AAP. 

I, however, also know that a BJP mob will see him as a Muslim first than aâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
494,"RT @erbmjha: Tahir Hussain Himself Admits It Was Him In The Video but @abhisar_sharma Says It's BJP's Propaganda to Defame Him

Dallagiri oâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
495,"RT @MinhazMerchant: The most biased, one-sided &amp; untruthful reports in the foreign press on #DelhiRiots will come from the poison-tipped peâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
496,"RT @MyNation: Read BJP RS MP Rajeev Chandrasekharâ€™s insightful observations about the Delhi riots and the way to curb them. 

@rajeev_mp @Aâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
497,RT @Dilsedesh: This video will show you the coward face of Sanghi goon who claimed that he burnt Mazar but when he was caught he became ratâ€¦,0.0,0.0,0.0,0.0,0.0,0.0
498,"RT @SriSri: #DelhiRiots
Appeal to all sections of society to keep calm. Our heartfelt condolences to families who have lost their dear onesâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
499,"RT @thewire_in: The Wire's reporter saw men chant â€˜Jai Shri Ramâ€™ as they set two e-rickshaws on fire. 

A couple of tempos were already burâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
500,RT @AdityaRajKaul: Serious allegation against local #AAP leader Mohammad Tahir Hussain by local residents in NE Delhi with evidence indicatâ€¦,0.0,0.0,0.0,0.0,0.0,0.0
501,RT @NetajiBond: See how Dalla Sardesai tried to blame Kapil Mishra for riots but local public exposed his Propaganda. https://t.co/QtOlxU9Nâ€¦,1.0,0.0,0.0,0.0,1.0,0.0
502,"RT @MODIfiedVikas: #DelhiRiots 
Look at the mahem in Hindu majority areas. And look at how English speaking media is blaming it on Hindus.â€¦",1.0,0.0,0.0,0.0,0.0,0.0
503,RT @johncusack: Police and Hindu mob tormenting Muslims and forcing them to sing the National Anthem. In Delhi in a place called Maujpur. Oâ€¦,1.0,1.0,0.0,0.0,0.0,1.0
504,RT @vivekagnihotri: Is this Tahir Hussein of AAP responsible for the killings? https://t.co/oQUp6W4pYb,0.0,0.0,0.0,0.0,0.0,0.0
505,"@Sanjay_Dixit The fact is that Kapil Mishra never said anything more incendiary than Sonia Gandhi did, but I guessâ€¦ https://t.co/tzOoFGXAK5",0.0,0.0,0.0,0.0,0.0,0.0
506,RT @authormanoshi: How Ankit Sharma was stabbed 400+ times is continuity of same barbarism by Islamic invaders on Hindus since 8th centuryâ€¦,1.0,1.0,0.0,0.0,0.0,1.0
507,"RT @sunandavashisht: Head Constable Rattan Lal was killed with a bullet, IB Officer Ankit Sharma was shot, more than 70 people received bulâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
508,"RT @OpIndia_com: Petrol bombs, stones found on rooftop of Tahir Hussain, Javed Akhtar says police looking for him because he is a Muslim

hâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
509,"RT @iashutosh23: This Hate monger Islamist Rana Ayyub tweeted a fake video then deleted it, justified it , posted it again and she has deleâ€¦",1.0,0.0,0.0,0.0,1.0,1.0
510,RT @SreenivasanJain: Just back from the Maujpur-Babarpur metro junction with my colleague @MariyamAlavi and cameraperson Sushil Rathi. It'sâ€¦,0.0,0.0,0.0,0.0,0.0,0.0
511,"RT @AqdasShaikh_sp: More than 3,000 people have blocked one-side of Seelampur-Jaffrabad-Maujpur road in protest against CAA, NRC &amp; NPR. 
Thâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
512,"RT @scribe_prashant: Shocking visuals of stone pelting coming in from Delhiâ€™s Maujpur area. Delhi, stay calm! Donâ€™t let the politics divideâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
513,"RT @pokershash: Thank U expert @zoo_bear for replying.

1. U didnt answer why u liked that video? Was it real?

2. Do you know a company naâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
514,RT @TheChetak: .@DelhiPolice go after @ReallySwara and @_sabanaqvi arrest these two women you will hit a goldmine on #DelhiRiots,1.0,0.0,0.0,0.0,0.0,0.0
515,"RT @NrcProtest: STAY SAFE #DELHI

Horrible riot like situation, near Maujpur yamuna, goons are targeting muslims and their homes.

@MirchiSâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
516,"RT @zoo_bear: Several on social media, including AAP MLA Amanatullah Khan and Salman Nizami, suggested that the Jafrabad shooter was part oâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
517,RT @alok_bhatt: Note how @MirchiSayema was involved in mobilisation of rioters in Jafrabad- Maujpur area ; place where her birather Shahrukâ€¦,1.0,0.0,0.0,0.0,0.0,0.0
518,RT @Sundaramchitra2: All the Hindu morons.. fools who participated in Anti CAA protests.. u bloody fools.. understand one thing.. Amamnutulâ€¦,1.0,0.0,0.0,0.0,1.0,0.0
519,"RT @SwamiGeetika: AAP leader who has been allegedly involved in planning #DelhiRiots has confessed to be in touch with sanjay Singh
Has AAPâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
520,"RT @ethicalsid: Locals say @KapilMishra_IND is responsible for the #DelhiRiots 

@DelhiPolice how much more evidence you need?

#ArrestTerrâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
521,Meanwhile the hororr of #RadicalIslamicTerror in #Delhigenocide https://t.co/ZMWvdglKRU,0.0,0.0,0.0,0.0,0.0,0.0
522,"RT @SwamiGeetika: Peaceful Protesters Breaking into Hindu Houses, Setting Things on fire
Total anarchy as Delhi Burns&amp; Arvind Kejriwal is bâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
523,"RT @TimesNow: Watch: Chaos intensifies in Maujpur, Delhi as the CAA supporters clash with the anti-CAA protesters.

Ground details by TIMESâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
524,"RT @imMAK02: This is from Mustafabad, Delhi.

Muslim residents are leaving the area with their belongings.

Cc @UNHumanRights @hrw
@mehdirhâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
525,"RT @imMAK02: This video is from Maujpur Area, Delhi.

A group of people pelting stones in the presence of Delhi police. Delhi police watchiâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
526,"RT @sharmaAvl: Ankit Sharma was off duty &amp; unarmed, they cornered him &amp; then murdered him brutally, by pelting stones on him.

This is a puâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
527,"RT @HasibaAmin: Just a reminder:
Those who walk free right now.
- Komal Sharma
- Akshat Awasti
- Pravesh Verma
- Abhay Verma
- Kapil Mishraâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
528,"RT @MrutyunjayNJ: A burnt dead body of a lady is now found from the same naala behind AAP Terrorist Tahir Hussain's home.

He undergarmentsâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
529,RT @OpIndia_com: Last respects being paid to Martyr Ankit Sharma amidst chants of Bharat Mata Ki Jai. https://t.co/6uzQKjOxsW,0.0,0.0,0.0,0.0,0.0,0.0
530,"RT @kkkash_if: When Donald Trump asked Modi about religion freedom in India, he said ""we value it and want religious freedom. I believe theâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
531,"RT @SwamiGeetika: A carefully planned plot to collapse the complete Law &amp; Order, 
#DelhiRiots weren't spontaneous but a conscious effort toâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
532,RT @ShivAroor: Scary scenes in Delhi as man fires 8 rounds in Jaffrabad as fresh clashes break out in Maujpur area https://t.co/jeibbceDpL,0.0,0.0,0.0,0.0,0.0,0.0
533,"RT @MukeshSharmaMLA: SHAMEFUL!!!
BJP sponsered violence is killing the democracy. 
Stone pelting on peaceful demonstrators in Maujpur in thâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
534,"RT @Shaheenbaghoff1: UPDATE Khajuri, 3.10am: Mobs of right-wing supporters are gathering at close by temples with lathis. Lights on the maiâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
535,RT @FrustIndian: Everyone of these so called celebs were inciting people to come out and protest.  Now when their followers protested in thâ€¦,0.0,0.0,0.0,0.0,0.0,0.0
536,"RT @TamannaPankaj: Son of Muddasir Khan , the Martyr of Delhi Genocide 2020 with tears in his eyes .
Congratulations BJP supporters . Thisâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
537,RT @pradip103: Thousands have gathered at Jantar Mantar to stand in solidarity with martyred IB officer #AnkitSharma who was butchered by vâ€¦,0.0,0.0,0.0,0.0,0.0,0.0
538,"RT @Muralik79739498: IB Cop #AnkitSharma was keeping a close watch on #TahirHussian activity in that area.
Some ISI mole tipped Tahir aboutâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
539,RT @NaikRooh: Amit Shah is the brain behind what is happening in India right now. Chi-Wala chawal is just a clock for the dagger. Riot Engiâ€¦,0.0,0.0,0.0,0.0,0.0,0.0
540,RT @abhijitmajumder: The public fallout of biased reporting of #DelhiRiots. https://t.co/XJbUisaWVw,0.0,0.0,0.0,0.0,0.0,0.0
541,"RT @Nehr_who: Delhi under Amit shah saw

- Voilence at JAMIA 
- Violence at JNU
- Vandalism at JAMIA Campus
- Gopal Sharma firing at Studenâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
542,"RT @ZLaTaNp1KacHu10: IB Inspector Ankit Sharma was shot as well as beaten to death.Who says ?His father who also works in IB. 

He has tearâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
543,"RT @NioZenji: When Ankit Sharma signed up to serve India in the Intelligence Bureau, he could never have envisioned he would be killed &amp; duâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
544,"RT @AskAnshul: Delhi:

-Maujpur: Vehicles set ablaze, shops vandalized

-Bhajanpura: Petrol pump set ablaze

-Ghonda: Minibus set ablaze

-â€¦",0.0,0.0,0.0,0.0,0.0,0.0
545,RT @Satyanewshi: #DelhiRiots2020 IB OFFICER  Ankit sharma tried to stop both sides from continuing violence but suddenly Tahir Hussain &amp; hiâ€¦,0.0,0.0,0.0,0.0,0.0,0.0
546,@AmitShah plz gv free hand to police to deal with these protesters with iron fist..they r getting out of hands in Dâ€¦ https://t.co/WnNH1C3SFw,1.0,0.0,0.0,0.0,0.0,0.0
547,"RT @BDUTT: In Delhi's Connaught Place, men shouting ""Desh Ke Gaddaron Ko, Goli Maaron Salo Ko."" marching through our capital as @DelhiPolicâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
548,RT @ReallySwara: Absolutely horrifying what went on in #Maujpur last night!,0.0,0.0,0.0,0.0,0.0,0.0
549,"RT @Nehr_who: - Yesterday Delhi High court ordered to register FIR against 3 BJP leader including Kapil Mishra, Anurag Thakur &amp; Parvesh Verâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
550,RT @narendramodi177: India TV Anchor @SushantBSinha EXCLUSIVE conversation with AAP Councilor Tahir Hussain. He Could Not Give Clear Answerâ€¦,0.0,0.0,0.0,0.0,0.0,0.0
551,RT @ramohan7: #DelhiAgainstJehadiViolence https://t.co/XidRS6Y3fG,0.0,0.0,0.0,0.0,0.0,0.0
552,RT @ramindesai: Finally! FIR filed against 3 @WSJ journalists for spreading fake news on the death of IB officer Ankit Sharma. Finally! Weâ€¦,0.0,0.0,0.0,0.0,0.0,0.0
553,RT @iAnkurSingh: The ideology that lynched Ankit Sharma and Ratan Lal #SwaraBhaskerMurderer https://t.co/CR8M31rej6,0.0,0.0,0.0,0.0,0.0,0.0
554,RT @RoshanSdrprop: @SnghAP @ksranaji @Anju1951Purohit @RRajeshbhatt @brahmavidvariya @BillionIndian @MoeenAnver @MeenaDasNarayan @Neelnabhâ€¦,0.0,0.0,0.0,0.0,0.0,0.0
555,RT @rvaidya2000: Another body recovered near Tahir Hussain house --So far 4--how many more to be recovered?gruesome massacre of innocent Hiâ€¦,0.0,0.0,0.0,0.0,0.0,0.0
556,"RT @ANI: Deepak Dahiya, policeman at whom Shahrukh (man who opened fire in Maujpur) had pointed gun: I saw him running towards me, I triedâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
557,RT @KarunaGopal1: NY Times mis reports again ! Says that Kapil Mishra gave a speech and boom Delhi went up in flames ! How stupid and baselâ€¦,0.0,0.0,0.0,0.0,0.0,0.0
558,RT @ianbremmer: Mosque vandalized during #DelhiRiots. https://t.co/nVmMTAxSlK,0.0,0.0,0.0,0.0,0.0,0.0
559,RT @Voice_For_India: We donâ€™t want to another Shaheen Bagh in Delhi. Thank you Kapil Mishra Ji .@KapilMishra_IND. You are a  true Hindu andâ€¦,0.0,0.0,0.0,0.0,0.0,0.0
560,RT @rkhuria: #HauzRani #Maujpur Stone pelting was the biggest sign of terrorism in J&amp;K. In Delhi it symbolises Nationalism because it is inâ€¦,0.0,0.0,0.0,0.0,0.0,0.0
561,"RT @t_d_h_nair: The most biased, one-sided &amp; untruthful reports in the Indian media on #DelhiRiots will come from sanghi stooges who call tâ€¦",1.0,0.0,0.0,0.0,0.0,0.0
562,"RT @IndiaToday: Murdered IB staffer Ankit Sharma's father has named suspended AAP leader Tahir Hussain in the FIR.
#DelhiViolence 
https://â€¦",0.0,0.0,0.0,0.0,0.0,0.0
563,"Be courageous enough to take only one side. 
One leg there and other here is a sign of hypocrisy infact certificateâ€¦ https://t.co/GxWWMZBPcf",0.0,0.0,0.0,0.0,0.0,0.0
564,RT @DrShakirjalgaon: @DehliPolice @CPDelhi  if you wants to maintain the law and order situation in Delhi you should arrest @KapilMishra_INâ€¦,0.0,0.0,0.0,0.0,0.0,0.0
565,"RT @doamuslims: A Hindutva extremist admits on camera that he had thrown stones on a mosque in #Delhi and set it on fire.

#DelhiRiots #Delâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
566,"RT @pradip103: So many wallets being hurled at people by people of a particular religion, no need to worry at all. ðŸ˜¬ #Jafrabad https://t.coâ€¦",1.0,0.0,0.0,0.0,0.0,0.0
567,RT @ANI: Delhi Metro Rail Corporation (DMRC): Entry &amp; exit gates of Maujpur-Babarpur are closed. https://t.co/J6IXyYTVAy,0.0,0.0,0.0,0.0,0.0,0.0
568,"RT @ThePeopleOfIN: Pro-CAA protestors throwing stones in Maujpur area in presence of police 
#SayNoToNPR #BharatBandh
 https://t.co/ERog8szâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
569,RT @RanaAyyub: Why just Kapil Mishra. What about Giriraj Singh and Anurag Thakur ? #Delhigenocide,0.0,0.0,0.0,0.0,0.0,0.0
570,RT @indiantweeter: Just near Tahir Hussain's house Ankit sharma's body being thrown into a drain.  @ReallySwara and AAPtards were defendingâ€¦,0.0,0.0,0.0,0.0,0.0,0.0
571,"RT @SandeepParekh: Just wow. Even Tahir has stopped defending himself, on the run, but look who is defending him.",0.0,0.0,0.0,0.0,0.0,0.0
572,"RT @BDUTT: So @realDonaldTrump confirms that he brought up ""religious freedom in India"" and says ""we talked about it for a long time and"" @â€¦",0.0,0.0,0.0,0.0,0.0,0.0
573,"RT @iShashiShekhar: Terrorists in Delhi killed Constable Ratan Lal and IB officer Ankit Sharma

But Shameless Kejriwal blaming Delhi Policeâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
574,RT @NetajiBond: Those who blaming Kapil Mishra should watch this Video. https://t.co/smGWAi1kyq,0.0,0.0,0.0,0.0,0.0,0.0
575,"RT @AkshayKatariyaa: Swara: Get on roads they are against Muslims 

RJ Sayema : Muslims are been targeted come on streets. 

Amanatullah: Dâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
576,"RT @UmarKhalidJNU: ""Tu zyada uchhal raha hai. Tu Hindu hai ya Musalman? They threatened to take off my pants to confirm my religion. I thenâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
577,RT @NagarJitendra: Riots were inevitable. They had planned everything well in advance. Blaming @KapilMishra_IND is nothing but a camouflageâ€¦,0.0,0.0,0.0,0.0,0.0,0.0
578,"RT @arifmohmmadk: Who provoked the riots after all ? Some facts are coming out in which people are being instigated in a Wahabi way !

Inveâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
579,It feels sad to see what's happening in our Capital .No other  Democratic country gives so much-' Space' to its Peoâ€¦ https://t.co/ShWL7II47Z,1.0,0.0,0.0,0.0,0.0,0.0
580,RT @AskRaushan: Thanks @KapilMishra_IND for presenting the views of we common citizens. We have suffered a lot due to blockage of roads andâ€¦,0.0,0.0,0.0,0.0,0.0,0.0
581,RT @Sharanyashettyy: Another defender of Tahir Hussain? What a shameful statement..that the way terrorism is defended now even brutal murdeâ€¦,0.0,0.0,0.0,0.0,0.0,0.0
582,"RT @TheChetak: Kejriwal declares compensation for martyr Ankit Sharma, killed by his own Councillor.
ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘",0.0,0.0,0.0,0.0,0.0,0.0
583,"RT @indiantweeter: They asked 19 year old Vivek's name and then inserted drill in his head. 

Ankit Sharma was dragged beaten mercilessly tâ€¦",1.0,0.0,0.0,0.0,0.0,0.0
584,"RT @chinmoyee5: Fatima, a 62-year-old widow, could not hold back her tears when her source of livelihood was set afire by protesters in norâ€¦",0.0,0.0,0.0,0.0,0.0,0.0
585,RT @indiantweeter: They are Tahir Hussain but we are not ready to even stand with Kapil Mishra. ðŸ¤¨,0.0,0.0,0.0,0.0,0.0,0.0
